Diseasetype	Samplename	TMBscore	BedLength	TMBscore_previous	BedLength_default	expected_TMBscore	ratio	bed_selected
BRCA	TCGA-A2-A0CP-01A-11W-A050-09	2.19208183011677	46987297	1.32971856442035	77461748	2.192131297700545	0.9999774340233056	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A1ES-01A-11D-A135-09	0.276670522247747	46987297	0.154918667699458	77461748	0.25539393759617957	1.0833088868585803	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A12W-01A-11D-A10Y-09	0.80872921887803	46987297	0.490575781048283	77461748	0.8087474690545675	0.9999774340233065	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A15I-01A-21D-A135-09	0.425646957304226	46987297	0.245287890524142	77461748	0.4043737345272846	1.0526078252876883	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0FN-01A-11W-A050-09	1.04283504539535	46987297	0.632584559772786	77461748	1.042858578517732	0.9999774340233022	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0BW-01A-11D-A10Y-09	1.51104669843	46987297	0.890782339271882	77461748	1.4685151411780302	1.0289622871834003	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A27W-01A-11D-A16D-09	0.744882175282396	46987297	0.451846114123419	77461748	0.7448989846555235	0.9999774340233054	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0HN-01A-11D-A099-09	0.446929305169438	46987297	0.271107668474051	77461748	0.4469393907933134	0.999977434023308	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A1AZ-01A-11D-A12Q-09	0.830011566743241	46987297	0.503485670023238	77461748	0.8300302971875828	0.9999774340233057	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1XC-01A-11D-A14G-09	0.48949400089986	46987297	0.296927446423961	77461748	0.48950504705934395	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0BR-01A-21W-A12T-09	0.787446871012819	46987297	0.490575781048283	77461748	0.8087474690545675	0.9736622383911147	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A0X0-01A-21D-A10Y-09	0.340517565843381	46987297	0.206558223599277	77461748	0.34052525012823887	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A1R0-01A-22D-A16D-09	0.48949400089986	46987297	0.284017557449006	77461748	0.46822221892632865	1.045430953751638	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0YH-01A-11D-A10G-09	1.14924678472141	46987297	0.684224115672605	77461748	1.1279898910497912	1.0188449327784628	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A2LQ-01A-22D-A18P-09	0.234105826517324	46987297	0.142008778724503	77461748	0.23411110946316432	0.9999774340233044	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A15R-01A-11D-A10Y-09	0.638470435956339	46987297	0.387296669248644	77461748	0.6384848439904472	0.9999774340233072	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A226-01A-21D-A159-09	0.915140958204086	46987297	0.555125225923057	77461748	0.915161609719642	0.9999774340233062	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0FF-01A-11W-A050-09	0.404364609439015	46987297	0.245287890524142	77461748	0.4043737345272846	0.9999774340233045	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A04U-01A-11D-A10Y-09	1.00027034966493	46987297	0.606764781822876	77461748	1.0002929222517014	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-EW-A1OZ-01A-11D-A142-09	0.893858610338875	46987297	0.542215336948102	77461748	0.8938787815866268	0.9999774340233069	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A1KO-01A-31D-A188-09	0.0638470435956339	46987297	0.0387296669248645	77461748	0.06384848439904489	0.9999774340233044	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A1KT-01A-11D-A13L-09	0.638470435956339	46987297	0.387296669248644	77461748	0.6384848439904472	0.9999774340233072	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-GM-A2DH-01A-11D-A17W-09	3.25619922337733	46987297	1.96230312419313	77461748	3.2349898762182665	1.0065562329313553	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A7-A26F-01A-21D-A167-09	0.681035131686762	46987297	0.413116447198554	77461748	0.6810505002564777	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-EW-A1J6-01A-11D-A188-09	0.638470435956339	46987297	0.37438678027369	77461748	0.6172020158574336	1.0344594145068673	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A248-01A-11D-A167-09	0.510776348765071	46987297	0.309837335398916	77461748	0.5107878751923591	0.9999774340233042	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A1R6-01A-11D-A14G-09	0.532058696630283	46987297	0.32274722437387	77461748	0.5320707033253727	0.9999774340233083	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A1AQ-01A-11D-A12Q-09	0.681035131686762	46987297	0.400206558223599	77461748	0.6597676721234625	1.0322347706047041	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0C7-01B-11D-A10Y-09	0.915140958204086	46987297	0.555125225923057	77461748	0.915161609719642	0.9999774340233062	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A0U2-01A-11D-A10G-09	2.17079948225155	46987297	1.29098889749548	77461748	2.1282828133014906	1.0199769827037721	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-EW-A1OV-01A-11D-A142-09	1.76643487281254	46987297	1.0844306738962	77461748	1.787757563173247	0.9880729407611291	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A0TR-01A-11D-A099-09	0.48949400089986	46987297	0.296927446423961	77461748	0.48950504705934395	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A7-A13F-01A-11D-A12Q-09	0.638470435956339	46987297	0.400206558223599	77461748	0.6597676721234625	0.9677200974419096	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A0J3-01A-11W-A050-09	1.34078791550831	46987297	0.800413116447199	77461748	1.3195353442469266	1.0161061023140023	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A0RV-01A-11D-A099-09	0.595905740225917	46987297	0.361476891298735	77461748	0.5959191877244184	0.9999774340233065	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A1FV-01A-11D-A13L-09	0.702317479551973	46987297	0.413116447198554	77461748	0.6810505002564777	1.0312267288365347	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A27T-01A-11D-A16D-09	0.276670522247747	46987297	0.167828556674413	77461748	0.2766767657291948	0.999977434023304	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A12K-01A-21D-A10Y-09	2.14951713438634	46987297	1.25225923057062	77461748	2.064434328902453	1.0412136168696249	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18S-01A-11D-A12B-09	0.383082261573804	46987297	0.232378001549187	77461748	0.38309090639426935	0.9999774340233061	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0YJ-01A-11D-A10G-09	1.36207026337352	46987297	0.787503227472244	77461748	1.2982525161139116	1.0491566520900228	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A03V-01A-11D-A10Y-09	0.936423306069298	46987297	0.555125225923057	77461748	0.915161609719642	1.0232327231866396	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A0TP-01A-11D-A099-09	1.06411739326057	46987297	0.632584559772786	77461748	1.042858578517732	1.02038513675848	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A1NG-01A-21D-A14K-09	0.297952870112958	46987297	0.180738445649367	77461748	0.29795959386220844	0.9999774340233074	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A134-01A-11D-A10Y-09	1.63874078562127	46987297	0.994061451071521	77461748	1.6387777662421503	0.9999774340233055	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A27B-01A-11D-A167-09	2.38362296090367	46987297	1.43299767621998	77461748	2.3623939227646504	1.0089862397352325	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AC-A23E-01A-11D-A159-09	0.340517565843381	46987297	0.206558223599277	77461748	0.34052525012823887	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0AM-01A-11W-A050-09	1.3195055676431	46987297	0.813323005422153	77461748	1.3408181723799402	0.9841047763403964	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A1HL-01A-11D-A135-09	0.48949400089986	46987297	0.284017557449006	77461748	0.46822221892632865	1.045430953751638	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A22A-01A-11D-A159-09	0.48949400089986	46987297	0.296927446423961	77461748	0.48950504705934395	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1X6-01A-11D-A14K-09	0.723599827417185	46987297	0.438936225148464	77461748	0.7236161565225081	0.9999774340233065	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18V-01A-11D-A12B-09	2.97952870112958	46987297	1.79447456751872	77461748	2.958313110489077	1.0071715162824653	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A24N-01A-11D-A167-09	0.48949400089986	46987297	0.309837335398916	77461748	0.5107878751923591	0.958311707605667	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1JB-01A-11D-A13L-09	0.723599827417185	46987297	0.438936225148464	77461748	0.7236161565225081	0.9999774340233065	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0SV-01A-11D-A099-09	0.595905740225917	46987297	0.361476891298735	77461748	0.5959191877244184	0.9999774340233065	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-EW-A1IW-01A-11D-A13L-09	1.44719965483437	46987297	0.864962561321973	77461748	1.4259494849120011	1.0149024703520126	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A128-01A-11D-A10M-09	18.3028191640817	46987297	11.0379550735864	77461748	18.19681805372782	1.0058252552749003	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AQ-A1H3-01A-31D-A13L-09	0.340517565843381	46987297	0.206558223599277	77461748	0.34052525012823887	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0EE-01A-11W-A050-09	2.40490530876888	46987297	1.44590756519494	77461748	2.3836767508976737	1.0089058039699434	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A27V-01A-12D-A17D-09	3.51158739775987	46987297	2.11722179189259	77461748	3.4903838138144496	1.0060748574014982	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A1FR-01A-11D-A13L-09	0.255388174382536	46987297	0.154918667699458	77461748	0.25539393759617957	0.9999774340233062	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A0U3-01A-11D-A10G-09	0.681035131686762	46987297	0.413116447198554	77461748	0.6810505002564777	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A8-A0AB-01A-11W-A050-09	0.48949400089986	46987297	0.296927446423961	77461748	0.48950504705934395	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A203-01A-12D-A167-09	1.10668208899099	46987297	0.671314226697651	77461748	1.1067070629167775	0.9999774340233073	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18G-01A-11D-A12B-09	21.7079948225155	46987297	12.9615285308546	77461748	21.367959445546937	1.0159133293862286	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0EO-01A-11W-A050-09	0.681035131686762	46987297	0.400206558223599	77461748	0.6597676721234625	1.0322347706047041	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0AT-01A-11D-A045-09	2.21336417798198	46987297	1.3426284533953	77461748	2.213414125833552	0.9999774340233087	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0EW-01A-21D-A10Y-09	0.276670522247747	46987297	0.167828556674413	77461748	0.2766767657291948	0.999977434023304	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1Y0-01A-11D-A14K-09	0.872576262473664	46987297	0.516395558998193	77461748	0.851313125320598	1.0249768698738886	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18P-01A-11D-A12B-09	4.76724592180733	46987297	2.89181513038988	77461748	4.7673535017953474	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18R-01A-11D-A12B-09	0.446929305169438	46987297	0.271107668474051	77461748	0.4469393907933134	0.999977434023308	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A251-01A-12D-A167-09	2.76670522247747	46987297	1.63955589981926	77461748	2.7029191728928943	1.023598948212834	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0CL-01A-11D-A10Y-09	1.63874078562127	46987297	0.994061451071521	77461748	1.6387777662421503	0.9999774340233055	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A2LN-01A-21D-A18P-09	0.659752783821551	46987297	0.400206558223599	77461748	0.6597676721234625	0.9999774340233076	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1JC-01A-11D-A13L-09	1.57489374202564	46987297	0.929512006196747	77461748	1.5323636255770758	1.0277545849683998	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A04R-01A-41D-A117-09	1.42591730696916	46987297	0.864962561321973	77461748	1.4259494849120011	0.9999774340233075	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A142-01A-11D-A10Y-09	2.04310539506029	46987297	1.22643945262071	77461748	2.021868672636423	1.0105035122761832	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0ET-01A-31D-A045-09	0.766164523147607	46987297	0.438936225148464	77461748	0.7236161565225081	1.0587996360246765	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A1HK-01A-21D-A13L-09	0.872576262473664	46987297	0.529305447973147	77461748	0.8725959534536116	0.9999774340233075	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A1N9-01A-11D-A14G-09	0.681035131686762	46987297	0.400206558223599	77461748	0.6597676721234625	1.0322347706047041	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A243-01A-21D-A167-09	1.21309382831704	46987297	0.710043893622515	77461748	1.1705555473158216	1.036340249805968	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A22E-01A-11D-A159-09	2.04310539506029	46987297	1.23934934159566	77461748	2.04315150076943	0.9999774340233103	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A14R-01A-11D-A10Y-09	2.17079948225155	46987297	1.30389878647044	77461748	2.1495656414345143	1.0098782006968	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0SX-01A-12D-A099-09	0.425646957304226	46987297	0.258197779499096	77461748	0.4256565626602982	0.9999774340233071	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0RX-01A-21D-A099-09	0.744882175282396	46987297	0.451846114123419	77461748	0.7448989846555235	0.9999774340233054	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A159-01A-11D-A10Y-09	2.29849356944282	46987297	1.36844823134521	77461748	2.2559797820995824	1.0188449327784628	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A8-A08S-01A-11W-A050-09	0.872576262473664	46987297	0.516395558998193	77461748	0.851313125320598	1.0249768698738886	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A1B4-01A-11D-A12Q-09	0.574623392360705	46987297	0.335657113348825	77461748	0.553353531458388	1.0384381045626643	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0XW-01A-11D-A10G-09	4.78852826967255	46987297	2.89181513038988	77461748	4.7673535017953474	1.0044416189966254	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1J8-01A-11D-A13L-09	11.5563148908097	46987297	6.94552026852569	77461748	11.450161535562033	1.0092709045997277	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A18I-01A-11D-A12B-09	0.425646957304226	46987297	0.258197779499096	77461748	0.4256565626602982	0.9999774340233071	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A15C-01A-31D-A12B-09	0.532058696630283	46987297	0.32274722437387	77461748	0.5320707033253727	0.9999774340233083	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0T2-01A-11W-A097-09	0.383082261573804	46987297	0.232378001549187	77461748	0.38309090639426935	0.9999774340233061	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A24K-01A-11D-A167-09	0.404364609439015	46987297	0.245287890524142	77461748	0.4043737345272846	0.9999774340233045	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A0RM-01A-11D-A099-09	0.48949400089986	46987297	0.296927446423961	77461748	0.48950504705934395	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A1FG-01A-11D-A13L-09	0.31923521797817	46987297	0.193648334624322	77461748	0.3192424219952236	0.9999774340233087	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A1LA-01A-11D-A142-09	1.57489374202564	46987297	0.942421895171702	77461748	1.5536464537100911	1.0136757550373257	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0DT-01A-21D-A12B-09	0.276670522247747	46987297	0.167828556674413	77461748	0.2766767657291948	0.999977434023304	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-C8-A26W-01A-11D-A16D-09	0.872576262473664	46987297	0.516395558998193	77461748	0.851313125320598	1.0249768698738886	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1XZ-01A-11D-A14K-09	1.14924678472141	46987297	0.69713400464756	77461748	1.1492727191828065	0.9999774340233057	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0HU-01A-11W-A050-09	0.574623392360705	46987297	0.335657113348825	77461748	0.553353531458388	1.0384381045626643	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A1AP-01A-11D-A12Q-09	0.595905740225917	46987297	0.34856700232378	77461748	0.5746363595914032	1.0370136352834294	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A24T-01A-11D-A167-09	0.383082261573804	46987297	0.232378001549187	77461748	0.38309090639426935	0.9999774340233061	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A15D-01A-11D-A10Y-09	0.574623392360705	46987297	0.34856700232378	77461748	0.5746363595914032	0.9999774340233057	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E2-A1IJ-01A-11D-A142-09	0.255388174382536	46987297	0.154918667699458	77461748	0.25539393759617957	0.9999774340233062	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A147-01A-11D-A10Y-09	2.85183461393832	46987297	1.72992512264395	77461748	2.851898969824009	0.9999774340233052	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A1-A0SQ-01A-21D-A142-09	0.532058696630283	46987297	0.32274722437387	77461748	0.5320707033253727	0.9999774340233083	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0W4-01A-11D-A10G-09	0.638470435956339	46987297	0.37438678027369	77461748	0.6172020158574336	1.0344594145068673	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A0IJ-01A-11W-A050-09	2.46875235236451	46987297	1.47172734314485	77461748	2.4262424071637043	1.0175208977780996	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A204-01A-11D-A159-09	0.617188088091128	46987297	0.37438678027369	77461748	0.6172020158574336	0.9999774340233055	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A0HO-01A-11W-A050-09	0.297952870112958	46987297	0.180738445649367	77461748	0.29795959386220844	0.9999774340233074	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AQ-A1H2-01A-11D-A13L-09	0.446929305169438	46987297	0.271107668474051	77461748	0.4469393907933134	0.999977434023308	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AO-A124-01A-11D-A10M-09	2.57516409169057	46987297	1.52336689904467	77461748	2.511373719695765	1.0254005891255933	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-GI-A2C8-01A-11D-A16D-09	1.80899956854296	46987297	1.09734056287116	77461748	1.8090403913062707	0.999977434023305	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-D8-A1J9-01A-11D-A13L-09	3.06465809259043	46987297	1.84611412341854	77461748	3.043444423021138	1.0069702832122802	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AR-A1AJ-01A-21D-A12Q-09	0.638470435956339	46987297	0.387296669248644	77461748	0.6384848439904472	0.9999774340233072	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-EW-A2FV-01A-11D-A17D-09	0.702317479551973	46987297	0.413116447198554	77461748	0.6810505002564777	1.0312267288365347	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A0RH-01A-21D-A10Y-09	0.574623392360705	46987297	0.34856700232378	77461748	0.5746363595914032	0.9999774340233057	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A0T1-01A-21D-A099-09	0.446929305169438	46987297	0.271107668474051	77461748	0.4469393907933134	0.999977434023308	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-BH-A1EY-01A-11D-A13L-09	0.595905740225917	46987297	0.34856700232378	77461748	0.5746363595914032	1.0370136352834294	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-B6-A1KC-01B-11D-A159-09	0.404364609439015	46987297	0.245287890524142	77461748	0.4043737345272846	0.9999774340233045	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-E9-A249-01A-11D-A167-09	0.255388174382536	46987297	0.154918667699458	77461748	0.25539393759617957	0.9999774340233062	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-A2-A25D-01A-12D-A16D-09	0.766164523147607	46987297	0.464756003098373	77461748	0.7661818127885371	0.9999774340233067	SeqCap_EZ_Exome_v2.bed
BRCA	TCGA-AN-A0XT-01A-11D-A10G-09	0.191541130786902	46987297	0.116189000774593	77461748	0.19154545319713384	0.9999774340233104	SeqCap_EZ_Exome_v2.bed
